frame_idx,timestamp_s,ground_truth_u,ground_truth_v,in_fov
147,4.9,154.204,118.505,1
148,4.9333,160.872,122.584,1
149,4.9667,167.428,126.956,1
150,5.0,173.865,131.577,1
151,5.0333,180.179,136.404,1
152,5.0667,186.369,141.398,1
153,5.1,192.433,146.519,1
154,5.1333,198.37,151.73,1
155,5.1667,204.181,156.998,1
156,5.2,209.869,162.289,1
157,5.2333,215.434,167.572,1
158,5.2667,220.88,172.817,1
159,5.3,226.21,177.998,1
160,5.3333,231.429,183.09,1
161,5.3667,236.539,188.067,1
162,5.4,241.547,192.909,1
163,5.4333,246.455,197.595,1
164,5.4667,251.271,202.105,1
165,5.5,255.998,206.423,1
166,5.5333,260.641,210.531,1
167,5.5667,265.207,214.416,1
168,5.6,269.701,218.065,1
169,5.6333,274.127,221.464,1
170,5.6667,278.493,224.602,1
171,5.7,282.802,227.471,1
172,5.7333,287.062,230.06,1
173,5.7667,291.277,232.363,1
174,5.8,295.452,234.372,1
175,5.8333,299.595,236.082,1
176,5.8667,303.709,237.487,1
177,5.9,307.801,238.584,1
178,5.9333,311.877,239.37,1
179,5.9667,315.941,239.842,1
180,6.0,320.0,240.0,1
181,6.0333,324.059,239.842,1
182,6.0667,328.123,239.37,1
183,6.1,332.199,238.584,1
184,6.1333,336.291,237.487,1
185,6.1667,340.405,236.082,1
186,6.2,344.548,234.372,1
187,6.2333,348.723,232.363,1
188,6.2667,352.938,230.06,1
189,6.3,357.198,227.471,1
190,6.3333,361.507,224.602,1
191,6.3667,365.873,221.464,1
192,6.4,370.299,218.065,1
193,6.4333,374.793,214.416,1
194,6.4667,379.359,210.531,1
195,6.5,384.002,206.423,1
196,6.5333,388.729,202.105,1
197,6.5667,393.545,197.595,1
198,6.6,398.453,192.909,1
199,6.6333,403.461,188.067,1
200,6.6667,408.571,183.09,1
201,6.7,413.79,177.998,1
202,6.7333,419.12,172.817,1
203,6.7667,424.566,167.572,1
204,6.8,430.131,162.289,1
205,6.8333,435.819,156.998,1
206,6.8667,441.63,151.73,1
207,6.9,447.567,146.519,1
208,6.9333,453.631,141.398,1
209,6.9667,459.821,136.404,1
210,7.0,466.135,131.577,1
211,7.0333,472.572,126.956,1
212,7.0667,479.128,122.584,1
213,7.1,485.796,118.505,1
214,7.1333,492.57,114.762,1
215,7.1667,499.441,111.403,1
216,7.2,506.397,108.474,1
217,7.2333,513.425,106.023,1
218,7.2667,520.51,104.096,1
219,7.3,527.634,102.74,1
220,7.3333,534.774,102.0,1
221,7.3667,541.909,101.919,1
222,7.4,549.011,102.539,1
223,7.4333,556.052,103.894,1
224,7.4667,562.999,106.019,1
225,7.5,569.818,108.939,1
226,7.5333,576.472,112.674,1
227,7.5667,582.922,117.238,1
228,7.6,589.128,122.634,1
229,7.6333,595.047,128.857,1
230,7.6667,600.638,135.892,1
231,7.7,605.856,143.715,1
232,7.7333,610.661,152.286,1
233,7.7667,615.012,161.561,1
234,7.8,618.87,171.478,1
235,7.8333,622.199,181.97,1
236,7.8667,624.97,192.956,1
237,7.9,627.154,204.35,1
238,7.9333,628.73,216.057,1
239,7.9667,629.682,227.975,1
240,8.0,630.0,240.0,1
241,8.0333,629.682,252.025,1
242,8.0667,628.73,263.943,1
243,8.1,627.154,275.65,1
244,8.1333,624.97,287.044,1
245,8.1667,622.199,298.03,1
246,8.2,618.87,308.522,1
247,8.2333,615.012,318.439,1
248,8.2667,610.661,327.714,1
249,8.3,605.856,336.285,1
250,8.3333,600.638,344.108,1
251,8.3667,595.047,351.143,1
252,8.4,589.128,357.366,1
253,8.4333,582.922,362.762,1
254,8.4667,576.472,367.326,1
255,8.5,569.818,371.061,1
256,8.5333,562.999,373.981,1
257,8.5667,556.052,376.106,1
258,8.6,549.011,377.461,1
259,8.6333,541.909,378.081,1
260,8.6667,534.774,378.0,1
261,8.7,527.634,377.26,1
262,8.7333,520.51,375.904,1
263,8.7667,513.425,373.977,1
264,8.8,506.397,371.526,1
265,8.8333,499.441,368.597,1
266,8.8667,492.57,365.238,1
267,8.9,485.796,361.495,1
268,8.9333,479.128,357.416,1
269,8.9667,472.572,353.044,1
270,9.0,466.135,348.423,1
271,9.0333,459.821,343.596,1
272,9.0667,453.631,338.602,1
273,9.1,447.567,333.481,1
274,9.1333,441.63,328.27,1
275,9.1667,435.819,323.002,1
276,9.2,430.131,317.711,1
277,9.2333,424.566,312.428,1
278,9.2667,419.12,307.183,1
279,9.3,413.79,302.002,1
280,9.3333,408.571,296.91,1
281,9.3667,403.461,291.933,1
282,9.4,398.453,287.091,1
283,9.4333,393.545,282.405,1
284,9.4667,388.729,277.895,1
285,9.5,384.002,273.577,1
286,9.5333,379.359,269.469,1
287,9.5667,374.793,265.584,1
288,9.6,370.299,261.935,1
289,9.6333,365.873,258.536,1
290,9.6667,361.507,255.398,1
291,9.7,357.198,252.529,1
292,9.7333,352.938,249.94,1
293,9.7667,348.723,247.637,1
294,9.8,344.548,245.628,1
295,9.8333,340.405,243.918,1
296,9.8667,336.291,242.513,1
297,9.9,332.199,241.416,1
298,9.9333,328.123,240.63,1
299,9.9667,324.059,240.158,1
