frame_idx,timestamp_s,ground_truth_u,ground_truth_v,in_fov
311,10.3667,244.667,189.167,1
312,10.4,246.0,190.0,1
313,10.4333,247.333,190.833,1
314,10.4667,248.667,191.667,1
315,10.5,250.0,192.5,1
316,10.5333,251.333,193.333,1
317,10.5667,252.667,194.167,1
318,10.6,254.0,195.0,1
319,10.6333,255.333,195.833,1
320,10.6667,256.667,196.667,1
321,10.7,258.0,197.5,1
322,10.7333,259.333,198.333,1
323,10.7667,260.667,199.167,1
324,10.8,262.0,200.0,1
325,10.8333,263.333,200.833,1
326,10.8667,264.667,201.667,1
327,10.9,266.0,202.5,1
328,10.9333,267.333,203.333,1
329,10.9667,268.667,204.167,1
330,11.0,270.0,205.0,1
331,11.0333,271.333,205.833,1
332,11.0667,272.667,206.667,1
333,11.1,274.0,207.5,1
334,11.1333,275.333,208.333,1
335,11.1667,276.667,209.167,1
336,11.2,278.0,210.0,1
337,11.2333,279.333,210.833,1
338,11.2667,280.667,211.667,1
339,11.3,282.0,212.5,1
340,11.3333,283.333,213.333,1
341,11.3667,284.667,214.167,1
342,11.4,286.0,215.0,1
343,11.4333,287.333,215.833,1
344,11.4667,288.667,216.667,1
345,11.5,290.0,217.5,1
346,11.5333,291.333,218.333,1
347,11.5667,292.667,219.167,1
348,11.6,294.0,220.0,1
349,11.6333,295.333,220.833,1
350,11.6667,296.667,221.667,1
351,11.7,298.0,222.5,1
352,11.7333,299.333,223.333,1
353,11.7667,300.667,224.167,1
354,11.8,302.0,225.0,1
355,11.8333,303.333,225.833,1
356,11.8667,304.667,226.667,1
357,11.9,306.0,227.5,1
358,11.9333,307.333,228.333,1
359,11.9667,308.667,229.167,1
360,12.0,310.0,230.0,1
361,12.0333,311.333,230.833,1
362,12.0667,312.667,231.667,1
363,12.1,314.0,232.5,1
364,12.1333,315.333,233.333,1
365,12.1667,316.667,234.167,1
366,12.2,318.0,235.0,1
367,12.2333,319.333,235.833,1
368,12.2667,320.667,236.667,1
369,12.3,322.0,237.5,1
370,12.3333,323.333,238.333,1
371,12.3667,324.667,239.167,1
372,12.4,326.0,240.0,1
373,12.4333,327.333,240.833,1
374,12.4667,328.667,241.667,1
375,12.5,330.0,242.5,1
376,12.5333,331.333,243.333,1
377,12.5667,332.667,244.167,1
378,12.6,334.0,245.0,1
379,12.6333,335.333,245.833,1
380,12.6667,336.667,246.667,1
381,12.7,338.0,247.5,1
382,12.7333,339.333,248.333,1
383,12.7667,340.667,249.167,1
384,12.8,342.0,250.0,1
385,12.8333,343.333,250.833,1
386,12.8667,344.667,251.667,1
387,12.9,346.0,252.5,1
388,12.9333,347.333,253.333,1
389,12.9667,348.667,254.167,1
390,13.0,320.0,280.0,1
391,13.0333,322.094,279.965,1
392,13.0667,324.185,279.86,1
393,13.1,326.272,279.685,1
394,13.1333,328.35,279.44,1
395,13.1667,330.419,279.126,1
396,13.2,332.475,278.743,1
397,13.2333,334.515,278.293,1
398,13.2667,336.538,277.775,1
399,13.3,338.541,277.191,1
400,13.3333,340.521,276.542,1
401,13.3667,342.476,275.828,1
402,13.4,344.404,275.052,1
403,13.4333,346.302,274.215,1
404,13.4667,348.168,273.317,1
405,13.5,350.0,272.361,1
406,13.5333,351.795,271.348,1
407,13.5667,353.552,270.28,1
408,13.6,355.267,269.159,1
409,13.6333,356.94,267.987,1
410,13.6667,358.567,266.765,1
411,13.7,360.148,265.497,1
412,13.7333,361.68,264.184,1
413,13.7667,363.16,262.829,1
414,13.8,364.589,261.433,1
415,13.8333,365.963,260.0,1
416,13.8667,367.281,258.532,1
417,13.9,368.541,257.031,1
418,13.9333,369.742,255.501,1
419,13.9667,370.883,253.943,1
420,14.0,371.962,252.361,1
421,14.0333,372.977,250.757,1
422,14.0667,373.928,249.134,1
423,14.1,374.813,247.495,1
424,14.1333,375.631,245.843,1
425,14.1667,376.382,244.181,1
426,14.2,377.063,242.512,1
427,14.2333,377.676,240.838,1
428,14.2667,378.218,239.162,1
429,14.3,378.689,237.488,1
430,14.3333,379.088,235.819,1
431,14.3667,379.416,234.157,1
432,14.4,379.671,232.505,1
433,14.4333,379.854,230.866,1
434,14.4667,379.963,229.243,1
435,14.5,380.0,227.639,1
436,14.5333,379.963,226.057,1
437,14.5667,379.854,224.499,1
438,14.6,379.671,222.969,1
439,14.6333,379.416,221.468,1
440,14.6667,379.088,220.0,1
441,14.7,378.689,218.567,1
442,14.7333,378.218,217.171,1
443,14.7667,377.676,215.816,1
444,14.8,377.063,214.503,1
445,14.8333,376.382,213.235,1
446,14.8667,375.631,212.013,1
447,14.9,374.813,210.841,1
448,14.9333,373.928,209.72,1
449,14.9667,372.977,208.652,1
