frame_idx,timestamp_s,ground_truth_u,ground_truth_v,in_fov
115,3.8333,595.598,163.308,1
116,3.8667,592.881,159.782,1
117,3.9,589.918,156.321,1
118,3.9333,586.695,152.953,1
119,3.9667,583.2,149.706,1
120,4.0,579.42,146.61,1
121,4.0333,575.345,143.698,1
122,4.0667,570.962,141.002,1
123,4.1,566.263,138.556,1
124,4.1333,561.237,136.393,1
125,4.1667,555.876,134.547,1
126,4.2,550.174,133.053,1
127,4.2333,544.123,131.943,1
128,4.2667,537.72,131.249,1
129,4.3,530.961,131.0,1
130,4.3333,523.846,131.225,1
131,4.3667,516.373,131.947,1
132,4.4,508.545,133.188,1
133,4.4333,500.366,134.967,1
134,4.4667,491.841,137.296,1
135,4.5,482.978,140.185,1
136,4.5333,473.785,143.637,1
137,4.5667,464.275,147.651,1
138,4.6,454.459,152.219,1
139,4.6333,444.355,157.328,1
140,4.6667,433.977,162.961,1
141,4.7,423.345,169.09,1
142,4.7333,412.479,175.688,1
143,4.7667,401.4,182.717,1
144,4.8,390.133,190.136,1
145,4.8333,378.701,197.899,1
146,4.8667,367.13,205.956,1
147,4.9,355.447,214.253,1
148,4.9333,343.679,222.733,1
149,4.9667,331.854,231.335,1
150,5.0,320.0,240.0,1
151,5.0333,308.146,248.665,1
152,5.0667,296.321,257.267,1
153,5.1,284.553,265.747,1
154,5.1333,272.87,274.044,1
155,5.1667,261.299,282.101,1
156,5.2,249.867,289.864,1
157,5.2333,238.6,297.283,1
158,5.2667,227.521,304.312,1
159,5.3,216.655,310.91,1
160,5.3333,206.023,317.039,1
161,5.3667,195.645,322.672,1
162,5.4,185.541,327.781,1
163,5.4333,175.725,332.349,1
164,5.4667,166.215,336.363,1
165,5.5,157.022,339.815,1
166,5.5333,148.159,342.704,1
167,5.5667,139.634,345.033,1
168,5.6,131.455,346.812,1
169,5.6333,123.627,348.053,1
170,5.6667,116.154,348.775,1
171,5.7,109.039,349.0,1
172,5.7333,102.28,348.751,1
173,5.7667,95.877,348.057,1
174,5.8,89.826,346.947,1
175,5.8333,84.124,345.453,1
176,5.8667,78.763,343.607,1
177,5.9,73.737,341.444,1
178,5.9333,69.038,338.998,1
179,5.9667,64.655,336.302,1
180,6.0,60.58,333.39,1
181,6.0333,56.8,330.294,1
182,6.0667,53.305,327.047,1
183,6.1,50.082,323.679,1
184,6.1333,47.119,320.218,1
185,6.1667,44.402,316.692,1
186,6.2,41.92,313.127,1
187,6.2333,39.657,309.545,1
188,6.2667,37.602,305.97,1
189,6.3,35.742,302.419,1
190,6.3333,34.063,298.912,1
191,6.3667,32.553,295.464,1
192,6.4,31.199,292.089,1
193,6.4333,29.99,288.799,1
194,6.4667,28.914,285.605,1
195,6.5,27.96,282.515,1
196,6.5333,27.118,279.538,1
197,6.5667,26.376,276.677,1
198,6.6,25.727,273.939,1
199,6.6333,25.16,271.326,1
200,6.6667,24.667,268.84,1
201,6.7,24.241,266.482,1
202,6.7333,23.874,264.254,1
203,6.7667,23.559,262.152,1
204,6.8,23.29,260.177,1
205,6.8333,23.062,258.326,1
206,6.8667,22.87,256.595,1
207,6.9,22.708,254.982,1
208,6.9333,22.573,253.483,1
209,6.9667,22.46,252.093,1
210,7.0,22.367,250.807,1
211,7.0333,22.291,249.621,1
212,7.0667,22.228,248.528,1
213,7.1,22.178,247.523,1
214,7.1333,22.137,246.601,1
215,7.1667,22.104,245.754,1
216,7.2,22.078,244.977,1
217,7.2333,22.057,244.263,1
218,7.2667,22.041,243.606,1
219,7.3,22.028,242.998,1
220,7.3333,22.019,242.433,1
221,7.3667,22.011,241.903,1
222,7.4,22.006,241.402,1
223,7.4333,22.003,240.923,1
224,7.4667,22.001,240.458,1
225,7.5,22.0,240.0,1
226,7.5333,22.001,239.542,1
227,7.5667,22.003,239.077,1
228,7.6,22.006,238.598,1
229,7.6333,22.011,238.097,1
230,7.6667,22.019,237.567,1
231,7.7,22.028,237.002,1
232,7.7333,22.041,236.394,1
233,7.7667,22.057,235.737,1
234,7.8,22.078,235.023,1
235,7.8333,22.104,234.246,1
236,7.8667,22.137,233.399,1
237,7.9,22.178,232.477,1
238,7.9333,22.228,231.472,1
239,7.9667,22.291,230.379,1
240,8.0,22.367,229.193,1
241,8.0333,22.46,227.907,1
242,8.0667,22.573,226.517,1
243,8.1,22.708,225.018,1
244,8.1333,22.87,223.405,1
245,8.1667,23.062,221.674,1
246,8.2,23.29,219.823,1
247,8.2333,23.559,217.848,1
248,8.2667,23.874,215.746,1
249,8.3,24.241,213.518,1
250,8.3333,24.667,211.16,1
251,8.3667,25.16,208.674,1
252,8.4,25.727,206.061,1
253,8.4333,26.376,203.323,1
254,8.4667,27.118,200.462,1
255,8.5,27.96,197.485,1
256,8.5333,28.914,194.395,1
257,8.5667,29.99,191.201,1
258,8.6,31.199,187.911,1
259,8.6333,32.553,184.536,1
260,8.6667,34.063,181.088,1
261,8.7,35.742,177.581,1
262,8.7333,37.602,174.03,1
263,8.7667,39.657,170.455,1
264,8.8,41.92,166.873,1
265,8.8333,44.402,163.308,1
266,8.8667,47.119,159.782,1
267,8.9,50.082,156.321,1
268,8.9333,53.305,152.953,1
269,8.9667,56.8,149.706,1
270,9.0,60.58,146.61,1
271,9.0333,64.655,143.698,1
272,9.0667,69.038,141.002,1
273,9.1,73.737,138.556,1
274,9.1333,78.763,136.393,1
275,9.1667,84.124,134.547,1
276,9.2,89.826,133.053,1
277,9.2333,95.877,131.943,1
278,9.2667,102.28,131.249,1
279,9.3,109.039,131.0,1
280,9.3333,116.154,131.225,1
281,9.3667,123.627,131.947,1
282,9.4,131.455,133.188,1
283,9.4333,139.634,134.967,1
284,9.4667,148.159,137.296,1
285,9.5,157.022,140.185,1
286,9.5333,166.215,143.637,1
287,9.5667,175.725,147.651,1
288,9.6,185.541,152.219,1
289,9.6333,195.645,157.328,1
290,9.6667,206.023,162.961,1
291,9.7,216.655,169.09,1
292,9.7333,227.521,175.688,1
293,9.7667,238.6,182.717,1
294,9.8,249.867,190.136,1
295,9.8333,261.299,197.899,1
296,9.8667,272.87,205.956,1
297,9.9,284.553,214.253,1
298,9.9333,296.321,222.733,1
299,9.9667,308.146,231.335,1
300,10.0,320.0,240.0,1
301,10.0333,331.854,248.665,1
302,10.0667,343.679,257.267,1
303,10.1,355.447,265.747,1
304,10.1333,367.13,274.044,1
305,10.1667,378.701,282.101,1
306,10.2,390.133,289.864,1
307,10.2333,401.4,297.283,1
308,10.2667,412.479,304.312,1
309,10.3,423.345,310.91,1
310,10.3333,433.977,317.039,1
311,10.3667,444.355,322.672,1
312,10.4,454.459,327.781,1
313,10.4333,464.275,332.349,1
314,10.4667,473.785,336.363,1
315,10.5,482.978,339.815,1
316,10.5333,491.841,342.704,1
317,10.5667,500.366,345.033,1
318,10.6,508.545,346.812,1
319,10.6333,516.373,348.053,1
320,10.6667,523.846,348.775,1
321,10.7,530.961,349.0,1
322,10.7333,537.72,348.751,1
323,10.7667,544.123,348.057,1
324,10.8,550.174,346.947,1
325,10.8333,555.876,345.453,1
326,10.8667,561.237,343.607,1
327,10.9,566.263,341.444,1
328,10.9333,570.962,338.998,1
329,10.9667,575.345,336.302,1
330,11.0,579.42,333.39,1
331,11.0333,583.2,330.294,1
332,11.0667,586.695,327.047,1
333,11.1,589.918,323.679,1
334,11.1333,592.881,320.218,1
335,11.1667,595.598,316.692,1
336,11.2,598.08,313.127,1
337,11.2333,600.343,309.545,1
338,11.2667,602.398,305.97,1
339,11.3,604.258,302.419,1
340,11.3333,605.937,298.912,1
341,11.3667,607.447,295.464,1
342,11.4,608.801,292.089,1
343,11.4333,610.01,288.799,1
344,11.4667,611.086,285.605,1
345,11.5,612.04,282.515,1
346,11.5333,612.882,279.538,1
347,11.5667,613.624,276.677,1
348,11.6,614.273,273.939,1
349,11.6333,614.84,271.326,1
350,11.6667,615.333,268.84,1
351,11.7,615.759,266.482,1
352,11.7333,616.126,264.254,1
353,11.7667,616.441,262.152,1
354,11.8,616.71,260.177,1
355,11.8333,616.938,258.326,1
356,11.8667,617.13,256.595,1
357,11.9,617.292,254.982,1
358,11.9333,617.427,253.483,1
359,11.9667,617.54,252.093,1
