frame_idx,timestamp_s,ground_truth_u,ground_truth_v,in_fov
166,5.5333,336.935,223.873,1
167,5.5667,335.747,224.979,1
168,5.6,334.554,226.094,1
169,5.6333,333.357,227.219,1
170,5.6667,332.155,228.353,1
171,5.7,330.95,229.495,1
172,5.7333,329.742,230.644,1
173,5.7667,328.531,231.799,1
174,5.8,327.317,232.96,1
175,5.8333,326.101,234.126,1
176,5.8667,324.883,235.296,1
177,5.9,323.664,236.469,1
178,5.9333,322.443,237.645,1
179,5.9667,321.222,238.822,1
180,6.0,320.0,240.0,1
181,6.0333,318.778,241.178,1
182,6.0667,317.557,242.355,1
183,6.1,316.336,243.531,1
184,6.1333,315.117,244.704,1
185,6.1667,313.899,245.874,1
186,6.2,312.683,247.04,1
187,6.2333,311.469,248.201,1
188,6.2667,310.258,249.356,1
189,6.3,309.05,250.505,1
190,6.3333,307.845,251.647,1
191,6.3667,306.643,252.781,1
192,6.4,305.446,253.906,1
193,6.4333,304.253,255.021,1
194,6.4667,303.065,256.127,1
195,6.5,301.883,257.221,1
196,6.5333,300.705,258.303,1
197,6.5667,299.534,259.373,1
198,6.6,298.369,260.43,1
199,6.6333,297.21,261.472,1
200,6.6667,296.059,262.5,1
201,6.7,294.914,263.512,1
202,6.7333,293.778,264.509,1
203,6.7667,292.649,265.488,1
204,6.8,291.528,266.45,1
205,6.8333,290.417,267.394,1
206,6.8667,289.314,268.319,1
207,6.9,288.221,269.225,1
208,6.9333,287.137,270.111,1
209,6.9667,286.063,270.976,1
210,7.0,285.0,271.82,1
211,7.0333,283.947,272.642,1
212,7.0667,282.906,273.442,1
213,7.1,281.875,274.218,1
214,7.1333,280.856,274.972,1
215,7.1667,279.85,275.701,1
216,7.2,278.855,276.406,1
217,7.2333,277.873,277.086,1
218,7.2667,276.904,277.74,1
219,7.3,275.948,278.369,1
220,7.3333,275.005,278.971,1
221,7.3667,274.076,279.547,1
222,7.4,273.161,280.095,1
223,7.4333,272.26,280.616,1
224,7.4667,271.374,281.11,1
225,7.5,270.503,281.575,1
226,7.5333,269.646,282.011,1
227,7.5667,268.805,282.419,1
228,7.6,267.98,282.798,1
229,7.6333,267.17,283.147,1
230,7.6667,266.377,283.467,1
231,7.7,265.6,283.757,1
232,7.7333,264.839,284.017,1
233,7.7667,264.096,284.246,1
234,7.8,263.369,284.446,1
235,7.8333,262.659,284.615,1
236,7.8667,261.967,284.753,1
237,7.9,261.293,284.861,1
238,7.9333,260.637,284.938,1
239,7.9667,259.998,284.985,1
240,8.0,259.378,285.0,1
241,8.0333,258.777,284.985,1
242,8.0667,258.194,284.938,1
243,8.1,257.63,284.861,1
244,8.1333,257.084,284.753,1
245,8.1667,256.558,284.615,1
246,8.2,256.052,284.446,1
247,8.2333,255.565,284.246,1
248,8.2667,255.097,284.017,1
249,8.3,254.649,283.757,1
250,8.3333,254.222,283.467,1
251,8.3667,253.814,283.147,1
252,8.4,253.426,282.798,1
253,8.4333,253.059,282.419,1
254,8.4667,252.712,282.011,1
255,8.5,252.385,281.575,1
256,8.5333,252.079,281.11,1
257,8.5667,251.794,280.616,1
258,8.6,251.53,280.095,1
259,8.6333,251.286,279.547,1
260,8.6667,251.063,278.971,1
261,8.7,250.862,278.369,1
262,8.7333,250.681,277.74,1
263,8.7667,250.522,277.086,1
264,8.8,250.383,276.406,1
265,8.8333,250.266,275.701,1
266,8.8667,250.171,274.972,1
267,8.9,250.096,274.218,1
268,8.9333,250.043,273.442,1
269,8.9667,250.011,272.642,1
270,9.0,250.0,271.82,1
271,9.0333,250.011,270.976,1
272,9.0667,250.043,270.111,1
273,9.1,250.096,269.225,1
274,9.1333,250.171,268.319,1
275,9.1667,250.266,267.394,1
276,9.2,250.383,266.45,1
277,9.2333,250.522,265.488,1
278,9.2667,250.681,264.509,1
279,9.3,250.862,263.512,1
280,9.3333,251.063,262.5,1
281,9.3667,251.286,261.472,1
282,9.4,251.53,260.43,1
283,9.4333,251.794,259.373,1
284,9.4667,252.079,258.303,1
285,9.5,252.385,257.221,1
286,9.5333,252.712,256.127,1
287,9.5667,253.059,255.021,1
288,9.6,253.426,253.906,1
289,9.6333,253.814,252.781,1
290,9.6667,254.222,251.647,1
291,9.7,254.649,250.505,1
292,9.7333,255.097,249.356,1
293,9.7667,255.565,248.201,1
294,9.8,256.052,247.04,1
295,9.8333,256.558,245.874,1
296,9.8667,257.084,244.704,1
297,9.9,257.63,243.531,1
298,9.9333,258.194,242.355,1
299,9.9667,258.777,241.178,1
