frame_idx,timestamp_s,ground_truth_u,ground_truth_v,in_fov
233,7.7667,251.734,282.483,1
234,7.8,253.117,281.419,1
235,7.8333,254.536,280.318,1
236,7.8667,255.991,279.181,1
237,7.9,257.481,278.008,1
238,7.9333,259.004,276.802,1
239,7.9667,260.561,275.563,1
240,8.0,262.149,274.292,1
241,8.0333,263.769,272.99,1
242,8.0667,265.419,271.659,1
243,8.1,267.099,270.299,1
244,8.1333,268.808,268.913,1
245,8.1667,270.544,267.5,1
246,8.2,272.307,266.063,1
247,8.2333,274.096,264.602,1
248,8.2667,275.91,263.12,1
249,8.3,277.748,261.616,1
250,8.3333,279.608,260.094,1
251,8.3667,281.49,258.553,1
252,8.4,283.394,256.996,1
253,8.4333,285.317,255.424,1
254,8.4667,287.259,253.837,1
255,8.5,289.218,252.239,1
256,8.5333,291.194,250.629,1
257,8.5667,293.186,249.01,1
258,8.6,295.193,247.383,1
259,8.6333,297.212,245.749,1
260,8.6667,299.245,244.11,1
261,8.7,301.288,242.468,1
262,8.7333,303.341,240.823,1
263,8.7667,305.404,239.177,1
264,8.8,307.474,237.532,1
265,8.8333,309.552,235.89,1
266,8.8667,311.635,234.251,1
267,8.9,313.722,232.617,1
268,8.9333,315.813,230.99,1
269,8.9667,317.906,229.371,1
270,9.0,320.0,227.761,1
271,9.0333,322.094,226.163,1
272,9.0667,324.187,224.576,1
273,9.1,326.278,223.004,1
274,9.1333,328.365,221.447,1
275,9.1667,330.448,219.906,1
276,9.2,332.526,218.384,1
277,9.2333,334.596,216.88,1
278,9.2667,336.659,215.398,1
279,9.3,338.712,213.937,1
280,9.3333,340.755,212.5,1
281,9.3667,342.788,211.087,1
282,9.4,344.807,209.701,1
283,9.4333,346.814,208.341,1
284,9.4667,348.806,207.01,1
285,9.5,350.782,205.708,1
286,9.5333,352.741,204.437,1
287,9.5667,354.683,203.198,1
288,9.6,356.606,201.992,1
289,9.6333,358.51,200.819,1
290,9.6667,360.392,199.682,1
291,9.7,362.252,198.581,1
292,9.7333,364.09,197.517,1
293,9.7667,365.904,196.491,1
294,9.8,367.693,195.504,1
295,9.8333,369.456,194.557,1
296,9.8667,371.192,193.65,1
297,9.9,372.901,192.785,1
298,9.9333,374.581,191.963,1
299,9.9667,376.231,191.183,1
