frame_idx,timestamp_s,ground_truth_u,ground_truth_v,in_fov
335,11.1667,387.527,148.255,1
336,11.2,386.001,146.023,1
337,11.2333,383.895,144.221,1
338,11.2667,381.18,142.873,1
339,11.3,377.844,141.994,1
340,11.3333,373.89,141.586,1
341,11.3667,369.339,141.64,1
342,11.4,364.229,142.133,1
343,11.4333,358.612,143.036,1
344,11.4667,352.555,144.305,1
345,11.5,346.138,145.891,1
346,11.5333,339.448,147.737,1
347,11.5667,332.583,149.782,1
348,11.6,325.643,151.958,1
349,11.6333,318.729,154.2,1
350,11.6667,311.942,156.44,1
351,11.7,305.378,158.617,1
352,11.7333,299.124,160.671,1
353,11.7667,293.26,162.549,1
354,11.8,287.85,164.208,1
355,11.8333,282.947,165.612,1
356,11.8667,278.586,166.737,1
357,11.9,274.788,167.567,1
358,11.9333,271.555,168.1,1
359,11.9667,268.874,168.344,1
360,12.0,266.714,168.317,1
361,12.0333,265.03,168.048,1
362,12.0667,263.764,167.574,1
363,12.1,262.847,166.94,1
364,12.1333,262.2,166.197,1
365,12.1667,261.74,165.4,1
366,12.2,261.378,164.606,1
367,12.2333,261.026,163.873,1
368,12.2667,260.598,163.26,1
369,12.3,260.013,162.819,1
370,12.3333,259.198,162.6,1
371,12.3667,258.089,162.647,1
372,12.4,256.633,162.997,1
373,12.4333,254.792,163.678,1
374,12.4667,252.542,164.709,1
375,12.5,249.871,166.102,1
376,12.5333,246.784,167.857,1
377,12.5667,243.299,169.968,1
378,12.6,239.448,172.42,1
379,12.6333,235.275,175.19,1
380,12.6667,230.833,178.251,1
381,12.7,226.183,181.569,1
382,12.7333,221.392,185.108,1
383,12.7667,216.531,188.83,1
384,12.8,211.67,192.695,1
385,12.8333,206.881,196.669,1
386,12.8667,202.228,200.714,1
387,12.9,197.771,204.802,1
388,12.9333,193.562,208.905,1
389,12.9667,189.643,213.005,1
390,13.0,186.047,217.087,1
391,13.0333,182.794,221.144,1
392,13.0667,179.895,225.176,1
393,13.1,177.347,229.189,1
394,13.1333,175.138,233.195,1
395,13.1667,173.248,237.209,1
396,13.2,171.648,241.252,1
397,13.2333,170.302,245.347,1
398,13.2667,169.172,249.518,1
399,13.3,168.216,253.787,1
400,13.3333,167.393,258.176,1
401,13.3667,166.666,262.704,1
402,13.4,166.001,267.383,1
403,13.4333,165.372,272.221,1
404,13.4667,164.76,277.217,1
405,13.5,164.157,282.364,1
406,13.5333,163.565,287.645,1
407,13.5667,162.999,293.034,1
408,13.6,162.483,298.499,1
409,13.6333,162.054,303.996,1
410,13.6667,161.76,309.476,1
411,13.7,161.654,314.881,1
412,13.7333,161.802,320.152,1
413,13.7667,162.272,325.221,1
414,13.8,163.134,330.022,1
415,13.8333,164.463,334.487,1
416,13.8667,166.327,338.55,1
417,13.9,168.793,342.147,1
418,13.9333,171.918,345.223,1
419,13.9667,175.752,347.728,1
420,14.0,180.33,349.622,1
421,14.0333,185.675,350.872,1
422,14.0667,191.794,351.462,1
423,14.1,198.679,351.382,1
424,14.1333,206.302,350.64,1
425,14.1667,214.62,349.253,1
426,14.2,223.573,347.251,1
427,14.2333,233.086,344.677,1
428,14.2667,243.069,341.583,1
429,14.3,253.42,338.032,1
430,14.3333,264.027,334.094,1
431,14.3667,274.772,329.844,1
432,14.4,285.531,325.363,1
433,14.4333,296.18,320.733,1
434,14.4667,306.598,316.035,1
435,14.5,316.667,311.349,1
436,14.5333,326.278,306.75,1
437,14.5667,335.333,302.307,1
438,14.6,343.747,298.082,1
439,14.6333,351.449,294.126,1
440,14.6667,358.388,290.482,1
441,14.7,364.527,287.179,1
442,14.7333,369.85,284.238,1
443,14.7667,374.359,281.665,1
444,14.8,378.072,279.457,1
445,14.8333,381.025,277.599,1
446,14.8667,383.269,276.068,1
447,14.9,384.87,274.832,1
448,14.9333,385.901,273.85,1
449,14.9667,386.446,273.079,1
