frame_idx,timestamp_s,ground_truth_u,ground_truth_v,in_fov
97,3.2333,593.994,196.876,1
98,3.2667,592.075,193.117,1
99,3.3,590.052,189.374,1
100,3.3333,587.925,185.648,1
101,3.3667,585.695,181.94,1
102,3.4,583.362,178.252,1
103,3.4333,580.927,174.584,1
104,3.4667,578.392,170.938,1
105,3.5,575.757,167.315,1
106,3.5333,573.024,163.717,1
107,3.5667,570.193,160.145,1
108,3.6,567.266,156.599,1
109,3.6333,564.243,153.081,1
110,3.6667,561.126,149.593,1
111,3.7,557.916,146.134,1
112,3.7333,554.615,142.708,1
113,3.7667,551.223,139.314,1
114,3.8,547.742,135.954,1
115,3.8333,544.173,132.628,1
116,3.8667,540.518,129.339,1
117,3.9,536.777,126.087,1
118,3.9333,532.954,122.874,1
119,3.9667,529.048,119.699,1
120,4.0,525.061,116.565,1
121,4.0333,520.995,113.473,1
122,4.0667,516.852,110.422,1
123,4.1,512.633,107.416,1
124,4.1333,508.34,104.454,1
125,4.1667,503.974,101.537,1
126,4.2,499.537,98.667,1
127,4.2333,495.031,95.845,1
128,4.2667,490.458,93.071,1
129,4.3,485.819,90.346,1
130,4.3333,481.115,87.671,1
131,4.3667,476.35,85.048,1
132,4.4,471.525,82.477,1
133,4.4333,466.641,79.958,1
134,4.4667,461.7,77.494,1
135,4.5,456.705,75.083,1
136,4.5333,451.657,72.729,1
137,4.5667,446.559,70.43,1
138,4.6,441.411,68.189,1
139,4.6333,436.217,66.005,1
140,4.6667,430.978,63.879,1
141,4.7,425.696,61.813,1
142,4.7333,420.374,59.806,1
143,4.7667,415.013,57.86,1
144,4.8,409.615,55.976,1
145,4.8333,404.183,54.153,1
146,4.8667,398.718,52.392,1
147,4.9,393.223,50.694,1
148,4.9333,387.699,49.06,1
149,4.9667,382.15,47.491,1
150,5.0,376.576,45.985,1
151,5.0333,370.981,44.545,1
152,5.0667,365.366,43.171,1
153,5.1,359.734,41.862,1
154,5.1333,354.086,40.621,1
155,5.1667,348.425,39.446,1
156,5.2,342.753,38.338,1
157,5.2333,337.073,37.299,1
158,5.2667,331.385,36.327,1
159,5.3,325.694,35.424,1
160,5.3333,320.0,34.589,1
161,5.3667,314.306,33.823,1
162,5.4,308.615,33.127,1
163,5.4333,302.927,32.5,1
164,5.4667,297.247,31.943,1
165,5.5,291.575,31.456,1
166,5.5333,285.914,31.038,1
167,5.5667,280.266,30.691,1
168,5.6,274.634,30.414,1
169,5.6333,269.019,30.208,1
170,5.6667,263.424,30.072,1
171,5.7,257.85,30.006,1
172,5.7333,252.301,30.012,1
173,5.7667,246.777,30.087,1
174,5.8,241.282,30.233,1
175,5.8333,235.817,30.45,1
176,5.8667,230.385,30.736,1
177,5.9,224.987,31.094,1
178,5.9333,219.626,31.521,1
179,5.9667,214.304,32.018,1
180,6.0,209.022,32.585,1
181,6.0333,203.783,33.222,1
182,6.0667,198.589,33.929,1
183,6.1,193.441,34.704,1
184,6.1333,188.343,35.548,1
185,6.1667,183.295,36.462,1
186,6.2,178.3,37.443,1
187,6.2333,173.359,38.492,1
188,6.2667,168.475,39.61,1
189,6.3,163.65,40.794,1
190,6.3333,158.885,42.045,1
191,6.3667,154.181,43.363,1
192,6.4,149.542,44.747,1
193,6.4333,144.969,46.196,1
194,6.4667,140.463,47.711,1
195,6.5,136.026,49.29,1
196,6.5333,131.66,50.933,1
197,6.5667,127.367,52.64,1
198,6.6,123.148,54.409,1
199,6.6333,119.005,56.241,1
200,6.6667,114.939,58.135,1
201,6.7,110.952,60.089,1
202,6.7333,107.046,62.104,1
203,6.7667,103.223,64.179,1
204,6.8,99.482,66.313,1
205,6.8333,95.827,68.505,1
206,6.8667,92.258,70.755,1
207,6.9,88.777,73.062,1
208,6.9333,85.385,75.424,1
209,6.9667,82.084,77.842,1
210,7.0,78.874,80.315,1
211,7.0333,75.757,82.841,1
212,7.0667,72.734,85.42,1
213,7.1,69.807,88.05,1
214,7.1333,66.976,90.732,1
215,7.1667,64.243,93.464,1
216,7.2,61.608,96.245,1
217,7.2333,59.073,99.074,1
218,7.2667,56.638,101.951,1
219,7.3,54.305,104.874,1
220,7.3333,52.075,107.843,1
221,7.3667,49.948,110.856,1
222,7.4,47.925,113.912,1
223,7.4333,46.006,117.01,1
224,7.4667,44.194,120.15,1
225,7.5,42.487,123.33,1
226,7.5333,40.888,126.55,1
227,7.5667,39.396,129.807,1
228,7.6,38.013,133.101,1
229,7.6333,36.738,136.432,1
230,7.6667,35.572,139.797,1
231,7.7,34.516,143.195,1
232,7.7333,33.57,146.627,1
233,7.7667,32.735,150.089,1
234,7.8,32.01,153.582,1
235,7.8333,31.396,157.104,1
236,7.8667,30.894,160.653,1
237,7.9,30.503,164.23,1
238,7.9333,30.224,167.831,1
239,7.9667,30.056,171.457,1
240,8.0,30.0,175.106,1
241,8.0333,30.056,178.777,1
242,8.0667,30.224,182.469,1
243,8.1,30.503,186.179,1
244,8.1333,30.894,189.908,1
245,8.1667,31.396,193.654,1
246,8.2,32.01,197.415,1
247,8.2333,32.735,201.19,1
248,8.2667,33.57,204.979,1
249,8.3,34.516,208.779,1
250,8.3333,35.572,212.589,1
251,8.3667,36.738,216.409,1
252,8.4,38.013,220.237,1
253,8.4333,39.396,224.072,1
254,8.4667,40.888,227.912,1
255,8.5,42.487,231.755,1
256,8.5333,44.194,235.602,1
257,8.5667,46.006,239.45,1
258,8.6,47.925,243.299,1
259,8.6333,49.948,247.146,1
260,8.6667,52.075,250.991,1
261,8.7,54.305,254.832,1
262,8.7333,56.638,258.668,1
263,8.7667,59.073,262.498,1
264,8.8,61.608,266.32,1
265,8.8333,64.243,270.133,1
266,8.8667,66.976,273.937,1
267,8.9,69.807,277.729,1
268,8.9333,72.734,281.508,1
269,8.9667,75.757,285.273,1
270,9.0,78.874,289.024,1
271,9.0333,82.084,292.757,1
272,9.0667,85.385,296.473,1
273,9.1,88.777,300.17,1
274,9.1333,92.258,303.847,1
275,9.1667,95.827,307.502,1
276,9.2,99.482,311.135,1
277,9.2333,103.223,314.744,1
278,9.2667,107.046,318.327,1
279,9.3,110.952,321.885,1
280,9.3333,114.939,325.415,1
281,9.3667,119.005,328.916,1
282,9.4,123.148,332.387,1
283,9.4333,127.367,335.828,1
284,9.4667,131.66,339.236,1
285,9.5,136.026,342.61,1
286,9.5333,140.463,345.951,1
287,9.5667,144.969,349.256,1
288,9.6,149.542,352.524,1
289,9.6333,154.181,355.754,1
290,9.6667,158.885,358.945,1
291,9.7,163.65,362.097,1
292,9.7333,168.475,365.207,1
293,9.7667,173.359,368.276,1
294,9.8,178.3,371.301,1
295,9.8333,183.295,374.282,1
296,9.8667,188.343,377.218,1
297,9.9,193.441,380.108,1
298,9.9333,198.589,382.951,1
299,9.9667,203.783,385.746,1
