frame_idx,timestamp_s,ground_truth_u,ground_truth_v,in_fov
122,4.0667,367.864,245.19,1
123,4.1,367.989,241.994,1
124,4.1333,366.981,241.813,1
125,4.1667,364.048,242.647,1
126,4.2,370.029,242.719,1
127,4.2333,367.496,241.854,1
128,4.2667,370.382,243.372,1
129,4.3,368.853,241.37,1
130,4.3333,368.607,242.211,1
131,4.3667,369.33,242.588,1
132,4.4,367.863,241.634,1
133,4.4333,368.735,241.357,1
134,4.4667,368.121,240.311,1
135,4.5,369.376,238.81,1
136,4.5333,371.184,241.531,1
137,4.5667,368.635,239.575,1
138,4.6,370.06,235.79,1
139,4.6333,370.316,239.464,1
140,4.6667,370.172,236.463,1
141,4.7,369.455,237.034,1
142,4.7333,370.904,238.703,1
143,4.7667,369.513,239.241,1
144,4.8,369.235,235.923,1
145,4.8333,368.098,238.2,1
146,4.8667,371.46,237.617,1
147,4.9,370.778,236.416,1
148,4.9333,369.901,234.461,1
149,4.9667,369.407,234.926,1
150,5.0,371.814,236.457,1
151,5.0333,370.274,233.478,1
152,5.0667,369.573,235.312,1
153,5.1,370.583,234.303,1
154,5.1333,369.194,232.437,1
155,5.1667,369.505,233.93,1
156,5.2,369.43,231.996,1
157,5.2333,369.947,232.73,1
158,5.2667,368.259,232.527,1
159,5.3,368.753,232.133,1
160,5.3333,368.455,231.588,1
161,5.3667,371.152,231.619,1
162,5.4,368.884,230.933,1
163,5.4333,369.881,228.552,1
164,5.4667,370.363,232.614,1
165,5.5,369.075,229.896,1
166,5.5333,367.699,229.923,1
167,5.5667,367.367,227.105,1
168,5.6,370.65,227.649,1
169,5.6333,370.658,231.201,1
170,5.6667,369.565,228.282,1
171,5.7,371.139,226.903,1
172,5.7333,367.621,226.598,1
173,5.7667,368.26,229.133,1
174,5.8,369.581,225.245,1
175,5.8333,367.616,225.731,1
176,5.8667,368.855,226.325,1
177,5.9,368.272,226.731,1
178,5.9333,367.161,224.844,1
179,5.9667,367.614,224.929,1
180,6.0,368.157,228.245,1
181,6.0333,368.445,224.492,1
182,6.0667,365.542,224.149,1
183,6.1,364.708,222.871,1
184,6.1333,367.543,225.001,1
185,6.1667,366.153,221.263,1
186,6.2,366.043,221.936,1
187,6.2333,367.404,225.84,1
188,6.2667,366.7,222.457,1
189,6.3,364.483,221.64,1
190,6.3333,365.119,220.203,1
191,6.3667,365.255,221.358,1
192,6.4,366.576,222.779,1
193,6.4333,366.664,220.034,1
194,6.4667,365.749,220.954,1
195,6.5,364.084,220.709,1
196,6.5333,362.404,218.845,1
197,6.5667,364.672,219.304,1
198,6.6,364.075,221.102,1
199,6.6333,361.827,219.66,1
200,6.6667,363.858,219.383,1
201,6.7,362.585,219.736,1
202,6.7333,362.674,218.197,1
203,6.7667,361.031,219.825,1
204,6.8,362.773,215.667,1
205,6.8333,363.897,218.696,1
206,6.8667,363.604,217.826,1
207,6.9,360.999,216.813,1
208,6.9333,363.755,216.547,1
209,6.9667,362.315,216.194,1
210,7.0,360.647,216.013,1
211,7.0333,360.028,217.702,1
212,7.0667,358.671,217.147,1
213,7.1,359.912,215.566,1
214,7.1333,358.236,215.942,1
215,7.1667,358.451,215.093,1
216,7.2,357.533,214.89,1
217,7.2333,357.304,214.173,1
218,7.2667,358.138,217.128,1
219,7.3,355.67,214.474,1
220,7.3333,356.031,213.263,1
221,7.3667,357.483,215.056,1
222,7.4,358.246,213.596,1
223,7.4333,356.898,213.449,1
224,7.4667,355.165,215.028,1
225,7.5,355.169,215.143,1
226,7.5333,354.58,212.671,1
227,7.5667,354.138,213.086,1
228,7.6,355.378,212.398,1
229,7.6333,354.143,212.216,1
230,7.6667,354.585,211.393,1
231,7.7,350.898,212.306,1
232,7.7333,353.651,211.798,1
233,7.7667,350.621,212.04,1
234,7.8,350.516,212.575,1
235,7.8333,350.844,211.388,1
236,7.8667,352.104,211.757,1
237,7.9,351.165,211.478,1
238,7.9333,348.429,209.137,1
239,7.9667,351.698,211.272,1
240,8.0,349.682,212.772,1
241,8.0333,349.502,211.477,1
242,8.0667,351.172,209.615,1
243,8.1,346.235,210.713,1
244,8.1333,345.722,212.605,1
245,8.1667,347.87,209.907,1
246,8.2,345.123,210.263,1
247,8.2333,348.364,207.879,1
248,8.2667,346.88,210.429,1
249,8.3,346.701,208.939,1
250,8.3333,344.311,208.501,1
251,8.3667,343.026,213.326,1
252,8.4,345.072,210.147,1
253,8.4333,342.93,207.659,1
254,8.4667,343.039,210.609,1
255,8.5,342.599,210.743,1
256,8.5333,340.539,210.445,1
257,8.5667,341.369,211.238,1
258,8.6,343.529,210.101,1
259,8.6333,340.241,211.1,1
260,8.6667,339.954,208.812,1
261,8.7,339.787,208.253,1
262,8.7333,339.757,210.748,1
263,8.7667,338.846,210.074,1
264,8.8,337.534,208.462,1
265,8.8333,337.98,209.192,1
266,8.8667,338.056,210.373,1
267,8.9,335.302,210.558,1
268,8.9333,334.485,208.552,1
269,8.9667,335.248,207.238,1
270,9.0,335.561,211.181,1
271,9.0333,335.109,209.219,1
272,9.0667,334.35,208.12,1
273,9.1,333.626,209.814,1
274,9.1333,333.21,208.934,1
275,9.1667,332.877,210.023,1
276,9.2,332.265,209.072,1
277,9.2333,332.936,208.296,1
278,9.2667,332.316,211.164,1
279,9.3,331.247,209.965,1
280,9.3333,329.265,209.391,1
281,9.3667,330.301,211.695,1
282,9.4,329.617,208.448,1
283,9.4333,329.846,211.093,1
284,9.4667,329.896,210.805,1
285,9.5,325.953,211.987,1
286,9.5333,326.781,207.607,1
287,9.5667,326.892,208.141,1
288,9.6,324.711,209.867,1
289,9.6333,327.62,211.218,1
290,9.6667,325.898,212.406,1
291,9.7,326.618,210.108,1
292,9.7333,323.548,210.207,1
293,9.7667,322.482,211.773,1
294,9.8,323.614,210.821,1
295,9.8333,324.157,210.133,1
296,9.8667,322.373,212.586,1
297,9.9,322.272,213.212,1
298,9.9333,321.177,210.491,1
299,9.9667,320.612,210.215,1
