frame_idx,timestamp_s,ground_truth_u,ground_truth_v,in_fov
348,11.6,594.064,76.508,1
349,11.6333,581.107,87.175,1
350,11.6667,565.746,98.587,1
351,11.7,548.122,110.687,1
352,11.7333,528.398,123.418,1
353,11.7667,506.754,136.716,1
354,11.8,483.392,150.518,1
355,11.8333,458.525,164.756,1
356,11.8667,432.382,179.36,1
357,11.9,405.205,194.259,1
358,11.9333,377.243,209.382,1
359,11.9667,348.754,224.654,1
