frame_idx,timestamp_s,ground_truth_u,ground_truth_v,in_fov
121,4.0333,467.327,274.225,1
122,4.0667,462.907,293.235,1
123,4.1,455.998,311.72,1
124,4.1333,446.656,329.349,1
125,4.1667,434.983,345.797,1
126,4.2,421.123,360.75,1
127,4.2333,405.263,373.91,1
128,4.2667,387.633,385.003,1
129,4.3,368.499,393.784,1
130,4.3333,348.165,400.041,1
131,4.3667,326.963,403.602,1
132,4.4,305.252,404.34,1
133,4.4333,283.41,402.173,1
134,4.4667,261.828,397.074,1
135,4.5,240.905,389.065,1
136,4.5333,221.037,378.226,1
137,4.5667,202.614,364.688,1
138,4.6,186.009,348.641,1
139,4.6333,171.572,330.323,1
140,4.6667,159.62,310.024,1
141,4.7,150.435,288.08,1
142,4.7333,144.25,264.867,1
143,4.7667,141.252,240.794,1
144,4.8,141.567,216.302,1
145,4.8333,145.263,191.849,1
146,4.8667,152.344,167.905,1
147,4.9,162.747,144.944,1
148,4.9333,176.343,123.434,1
149,4.9667,192.936,103.824,1
150,5.0,212.266,86.541,1
151,5.0333,234.01,71.975,1
152,5.0667,257.79,60.473,1
153,5.1,283.175,52.329,1
154,5.1333,309.692,47.776,1
155,5.1667,336.831,46.982,1
156,5.2,364.058,50.042,1
157,5.2333,390.821,56.974,1
158,5.2667,416.565,67.717,1
159,5.3,440.74,82.129,1
160,5.3333,462.817,99.988,1
161,5.3667,482.294,120.995,1
162,5.4,498.715,144.778,1
163,5.4333,511.673,170.894,1
164,5.4667,520.826,198.841,1
165,5.5,525.905,228.067,1
166,5.5333,526.72,257.976,1
167,5.5667,523.17,287.944,1
168,5.6,515.244,317.33,1
169,5.6333,503.027,345.488,1
170,5.6667,486.699,371.787,1
171,5.7,466.535,395.616,1
172,5.7333,442.902,416.409,1
173,5.7667,416.251,433.648,1
174,5.8,387.113,446.887,1
175,5.8333,356.086,455.753,1
176,5.8667,323.825,459.967,1
177,5.9,291.03,459.345,1
178,5.9333,258.428,453.811,1
179,5.9667,226.759,443.397,1
180,6.0,196.761,428.248,1
181,6.0333,170.816,406.758,1
182,6.0667,148.456,381.699,1
183,6.1,130.173,353.654,1
184,6.1333,116.369,323.272,1
185,6.1667,107.34,291.257,1
186,6.2,103.276,258.353,1
187,6.2333,104.249,225.322,1
188,6.2667,110.215,192.933,1
189,6.3,121.014,161.938,1
190,6.3333,136.372,133.057,1
191,6.3667,155.905,106.961,1
192,6.4,179.133,84.255,1
193,6.4333,205.487,65.463,1
194,6.4667,234.321,51.015,1
195,6.5,264.931,41.238,1
196,6.5333,296.571,36.343,1
197,6.5667,328.468,36.426,1
198,6.6,359.844,41.459,1
199,6.6333,389.935,51.292,1
200,6.6667,418.007,65.659,1
201,6.7,443.378,84.181,1
202,6.7333,465.432,106.375,1
203,6.7667,483.64,131.667,1
204,6.8,497.566,159.407,1
205,6.8333,506.885,188.881,1
206,6.8667,511.388,219.335,1
207,6.9,510.989,249.99,1
208,6.9333,505.729,280.061,1
209,6.9667,495.771,308.782,1
210,7.0,481.403,335.422,1
211,7.0333,463.024,359.304,1
212,7.0667,441.137,379.825,1
213,7.1,416.337,396.471,1
214,7.1333,389.294,408.833,1
215,7.1667,360.736,416.613,1
216,7.2,331.429,419.637,1
217,7.2333,302.158,417.857,1
218,7.2667,273.705,411.356,1
219,7.3,246.826,400.342,1
220,7.3333,222.236,385.145,1
221,7.3667,200.582,366.208,1
222,7.4,182.432,344.074,1
223,7.4333,168.255,319.372,1
224,7.4667,158.408,292.801,1
225,7.5,153.128,265.107,1
226,7.5333,152.526,237.066,1
227,7.5667,156.579,209.461,1
228,7.6,165.136,183.06,1
229,7.6333,177.919,158.594,1
230,7.6667,194.531,136.735,1
231,7.7,214.469,118.079,1
232,7.7333,237.137,103.129,1
233,7.7667,261.862,92.279,1
234,7.8,287.918,85.802,1
235,7.8333,314.541,83.845,1
236,7.8667,340.955,86.423,1
237,7.9,366.395,93.417,1
238,7.9333,390.128,104.581,1
239,7.9667,411.474,119.547,1
240,8.0,429.829,137.835,1
241,8.0333,444.68,158.873,1
242,8.0667,455.621,182.008,1
243,8.1,462.368,206.526,1
244,8.1333,464.761,231.68,1
245,8.1667,462.776,256.706,1
246,8.2,456.52,280.849,1
247,8.2333,446.229,303.386,1
248,8.2667,432.262,323.649,1
249,8.3,415.089,341.042,1
250,8.3333,395.275,355.065,1
251,8.3667,373.46,365.324,1
252,8.4,350.346,371.545,1
253,8.4333,326.667,373.584,1
254,8.4667,303.172,371.427,1
255,8.5,280.594,365.195,1
256,8.5333,259.634,355.134,1
257,8.5667,240.935,341.614,1
258,8.6,225.063,325.107,1
259,8.6333,212.486,306.181,1
260,8.6667,203.565,285.474,1
261,8.7,198.536,263.677,1
262,8.7333,197.509,241.511,1
263,8.7667,200.462,219.699,1
264,8.8,207.24,198.948,1
265,8.8333,217.568,179.922,1
266,8.8667,231.054,163.222,1
267,8.9,247.206,149.363,1
268,8.9333,265.448,138.762,1
269,8.9667,285.141,131.723,1
270,9.0,305.604,128.425,1
271,9.0333,326.138,128.919,1
272,9.0667,346.05,133.129,1
273,9.1,364.676,140.851,1
274,9.1333,381.405,151.764,1
275,9.1667,395.698,165.442,1
276,9.2,407.106,181.369,1
277,9.2333,415.287,198.958,1
278,9.2667,420.016,217.572,1
279,9.3,421.191,236.547,1
280,9.3333,418.836,255.215,1
281,9.3667,413.098,272.928,1
282,9.4,404.244,289.084,1
283,9.4333,392.645,303.141,1
284,9.4667,378.766,314.643,1
285,9.5,363.146,323.232,1
286,9.5333,346.377,328.66,1
287,9.5667,329.085,330.797,1
288,9.6,311.903,329.635,1
289,9.6333,295.45,325.287,1
290,9.6667,280.308,317.979,1
291,9.7,266.999,308.044,1
292,9.7333,255.97,295.903,1
293,9.7667,247.574,282.054,1
294,9.8,242.06,267.048,1
295,9.8333,239.564,251.469,1
296,9.8667,240.105,235.91,1
297,9.9,243.588,220.953,1
298,9.9333,249.81,207.143,1
299,9.9667,258.464,194.973,1
300,10.0,269.161,184.86,1
301,10.0333,281.439,177.134,1
302,10.0667,294.786,172.026,1
303,10.1,308.66,169.658,1
304,10.1333,322.513,170.045,1
305,10.1667,335.808,173.092,1
306,10.2,348.047,178.603,1
307,10.2333,358.782,186.287,1
308,10.2667,367.638,195.778,1
309,10.3,374.327,206.644,1
310,10.3333,378.653,218.412,1
311,10.3667,380.522,230.585,1
312,10.4,379.941,242.661,1
313,10.4333,377.018,254.161,1
314,10.4667,371.952,264.642,1
315,10.5,365.027,273.714,1
316,10.5333,356.592,281.061,1
317,10.5667,347.05,286.448,1
318,10.6,336.835,289.728,1
319,10.6333,326.396,290.849,1
320,10.6667,316.177,289.854,1
321,10.7,306.595,286.871,1
322,10.7333,298.024,282.111,1
323,10.7667,290.783,275.853,1
324,10.8,285.12,268.432,1
325,10.8333,281.201,260.217,1
326,10.8667,279.114,251.601,1
327,10.9,278.858,242.977,1
328,10.9333,280.35,234.719,1
329,10.9667,283.435,227.172,1
330,11.0,287.89,220.631,1
331,11.0333,293.44,215.33,1
332,11.0667,299.773,211.437,1
333,11.1,306.557,209.043,1
334,11.1333,313.453,208.166,1
335,11.1667,320.137,208.75,1
336,11.2,326.312,210.672,1
337,11.2333,331.722,213.748,1
338,11.2667,336.163,217.751,1
339,11.3,339.494,222.42,1
340,11.3333,341.636,227.475,1
341,11.3667,342.579,232.635,1
342,11.4,342.375,237.631,1
343,11.4333,341.134,242.221,1
344,11.4667,339.014,246.201,1
345,11.5,336.214,249.417,1
346,11.5333,332.953,251.767,1
347,11.5667,329.464,253.21,1
348,11.6,325.974,253.759,1
349,11.6333,322.694,253.483,1
350,11.6667,319.805,252.498,1
351,11.7,317.449,250.957,1
352,11.7333,315.72,249.038,1
353,11.7667,314.662,246.933,1
354,11.8,314.266,244.834,1
355,11.8333,314.473,242.918,1
356,11.8667,315.182,241.337,1
357,11.9,316.256,240.208,1
358,11.9333,317.532,239.601,1
359,11.9667,318.838,239.54,1
