frame_idx,timestamp_s,ground_truth_u,ground_truth_v,in_fov
113,3.7667,389.966,181.005,0
114,3.8,388.455,180.739,0
115,3.8333,386.913,180.513,0
116,3.8667,385.342,180.329,0
117,3.9,383.742,180.185,0
118,3.9333,382.115,180.082,0
119,3.9667,380.46,180.021,0
120,4.0,378.779,180.0,0
121,4.0333,377.071,180.021,1
122,4.0667,375.339,180.082,1
123,4.1,373.583,180.185,1
124,4.1333,371.803,180.329,1
125,4.1667,370.0,180.513,1
126,4.2,368.175,180.739,1
127,4.2333,366.33,181.005,1
128,4.2667,364.464,181.311,1
129,4.3,362.578,181.658,1
130,4.3333,360.674,182.044,1
131,4.3667,358.752,182.471,1
132,4.4,356.812,182.937,1
133,4.4333,354.857,183.442,1
134,4.4667,352.887,183.985,1
135,4.5,350.902,184.567,1
136,4.5333,348.903,185.187,1
137,4.5667,346.892,185.845,1
138,4.6,344.869,186.54,1
139,4.6333,342.835,187.271,1
140,4.6667,340.791,188.038,1
141,4.7,338.738,188.842,1
142,4.7333,336.677,189.68,1
143,4.7667,334.608,190.552,1
144,4.8,332.533,191.459,1
145,4.8333,330.453,192.399,1
146,4.8667,328.368,193.371,1
147,4.9,326.279,194.376,1
148,4.9333,324.188,195.411,1
149,4.9667,322.094,196.478,1
150,5.0,320.0,197.574,1
151,5.0333,317.906,198.699,1
152,5.0667,315.812,199.852,1
153,5.1,313.721,201.033,1
154,5.1333,311.632,202.241,1
155,5.1667,309.547,203.474,1
156,5.2,307.467,204.733,1
157,5.2333,305.392,206.016,1
158,5.2667,303.323,207.322,1
159,5.3,301.262,208.65,1
160,5.3333,299.209,210.0,1
161,5.3667,297.165,211.37,1
162,5.4,295.131,212.761,1
163,5.4333,293.108,214.169,1
164,5.4667,291.097,215.596,1
165,5.5,289.098,217.039,1
166,5.5333,287.113,218.498,1
167,5.5667,285.143,219.972,1
168,5.6,283.188,221.459,1
169,5.6333,281.248,222.959,1
170,5.6667,279.326,224.471,1
171,5.7,277.422,225.993,1
172,5.7333,275.536,227.525,1
173,5.7667,273.67,229.066,1
174,5.8,271.825,230.614,1
175,5.8333,270.0,232.168,1
176,5.8667,268.197,233.728,1
177,5.9,266.417,235.292,1
178,5.9333,264.661,236.86,1
179,5.9667,262.929,238.429,1
180,6.0,261.221,240.0,1
181,6.0333,259.54,241.571,1
182,6.0667,257.885,243.14,1
183,6.1,256.258,244.708,1
184,6.1333,254.658,246.272,1
185,6.1667,253.087,247.832,1
186,6.2,251.545,249.386,1
187,6.2333,250.034,250.934,1
188,6.2667,248.553,252.475,1
189,6.3,247.103,254.007,1
190,6.3333,245.686,255.529,0
191,6.3667,244.3,257.041,0
192,6.4,242.949,258.541,0
193,6.4333,241.631,260.028,0
194,6.4667,240.347,261.502,0
195,6.5,239.098,262.961,0
196,6.5333,237.885,264.404,0
197,6.5667,236.708,265.831,0
198,6.6,235.567,267.239,0
199,6.6333,234.464,268.63,0
200,6.6667,233.397,270.0,0
201,6.7,232.369,271.35,0
202,6.7333,231.38,272.678,0
203,6.7667,230.429,273.984,0
204,6.8,229.517,275.267,0
205,6.8333,228.645,276.526,0
206,6.8667,227.814,277.759,0
207,6.9,227.022,278.967,0
208,6.9333,226.272,280.148,0
209,6.9667,225.562,281.301,0
210,7.0,224.894,282.426,0
211,7.0333,224.268,283.522,0
212,7.0667,223.684,284.589,0
213,7.1,223.142,285.624,0
214,7.1333,222.642,286.629,0
215,7.1667,222.185,287.601,0
216,7.2,221.771,288.541,0
217,7.2333,221.4,289.448,0
218,7.2667,221.073,290.32,0
219,7.3,220.789,291.158,0
220,7.3333,220.548,291.962,0
221,7.3667,220.351,292.729,0
222,7.4,220.197,293.46,0
223,7.4333,220.088,294.155,0
224,7.4667,220.022,294.813,0
225,7.5,220.0,295.433,0
226,7.5333,220.022,296.015,0
227,7.5667,220.088,296.558,0
228,7.6,220.197,297.063,0
229,7.6333,220.351,297.529,0
230,7.6667,220.548,297.956,0
231,7.7,220.789,298.342,0
232,7.7333,221.073,298.689,0
233,7.7667,221.4,298.995,0
234,7.8,221.771,299.261,0
235,7.8333,222.185,299.487,0
236,7.8667,222.642,299.671,0
237,7.9,223.142,299.815,0
238,7.9333,223.684,299.918,0
239,7.9667,224.268,299.979,0
240,8.0,224.894,300.0,0
241,8.0333,225.562,299.979,0
242,8.0667,226.272,299.918,0
243,8.1,227.022,299.815,0
244,8.1333,227.814,299.671,0
245,8.1667,228.645,299.487,0
246,8.2,229.517,299.261,0
247,8.2333,230.429,298.995,0
248,8.2667,231.38,298.689,0
249,8.3,232.369,298.342,0
250,8.3333,233.397,297.956,0
251,8.3667,234.464,297.529,1
252,8.4,235.567,297.063,1
253,8.4333,236.708,296.558,1
254,8.4667,237.885,296.015,1
255,8.5,239.098,295.433,1
256,8.5333,240.347,294.813,1
257,8.5667,241.631,294.155,1
258,8.6,242.949,293.46,1
259,8.6333,244.3,292.729,1
260,8.6667,245.686,291.962,1
261,8.7,247.103,291.158,1
262,8.7333,248.553,290.32,1
263,8.7667,250.034,289.448,1
264,8.8,251.545,288.541,1
265,8.8333,253.087,287.601,1
266,8.8667,254.658,286.629,1
267,8.9,256.258,285.624,1
268,8.9333,257.885,284.589,1
269,8.9667,259.54,283.522,1
270,9.0,261.221,282.426,1
271,9.0333,262.929,281.301,1
272,9.0667,264.661,280.148,1
273,9.1,266.417,278.967,1
274,9.1333,268.197,277.759,1
275,9.1667,270.0,276.526,1
276,9.2,271.825,275.267,1
277,9.2333,273.67,273.984,1
278,9.2667,275.536,272.678,1
279,9.3,277.422,271.35,1
280,9.3333,279.326,270.0,1
281,9.3667,281.248,268.63,1
282,9.4,283.188,267.239,1
283,9.4333,285.143,265.831,1
284,9.4667,287.113,264.404,1
285,9.5,289.098,262.961,1
286,9.5333,291.097,261.502,1
287,9.5667,293.108,260.028,1
288,9.6,295.131,258.541,1
289,9.6333,297.165,257.041,1
290,9.6667,299.209,255.529,1
291,9.7,301.262,254.007,1
292,9.7333,303.323,252.475,1
293,9.7667,305.392,250.934,1
294,9.8,307.467,249.386,1
295,9.8333,309.547,247.832,1
296,9.8667,311.632,246.272,1
297,9.9,313.721,244.708,1
298,9.9333,315.812,243.14,1
299,9.9667,317.906,241.571,1
