frame_idx,timestamp_s,ground_truth_u,ground_truth_v,in_fov
265,8.8333,443.818,160.675,1
266,8.8667,445.763,162.373,1
267,8.9,448.001,160.919,1
268,8.9333,449.172,163.543,1
269,8.9667,449.229,164.0,1
270,9.0,449.847,166.816,1
271,9.0333,451.833,169.337,1
272,9.0667,451.409,172.796,1
273,9.1,449.711,172.517,1
274,9.1333,451.455,178.151,1
275,9.1667,450.823,180.477,1
276,9.2,450.064,182.898,1
277,9.2333,450.596,187.74,1
278,9.2667,447.237,190.854,1
279,9.3,445.791,193.561,1
280,9.3333,447.406,198.903,1
281,9.3667,444.997,205.308,1
282,9.4,443.887,209.311,1
283,9.4333,440.476,213.556,1
284,9.4667,437.691,218.564,1
285,9.5,435.387,222.659,1
286,9.5333,433.205,228.114,1
287,9.5667,431.766,231.889,1
288,9.6,425.656,238.714,1
289,9.6333,422.835,243.075,1
290,9.6667,419.037,249.447,1
291,9.7,413.604,252.17,1
292,9.7333,409.683,257.285,1
293,9.7667,404.081,261.719,1
294,9.8,399.047,266.899,1
295,9.8333,396.205,273.065,1
296,9.8667,388.264,276.494,1
297,9.9,387.187,280.636,1
298,9.9333,378.11,284.445,1
299,9.9667,375.34,290.828,1
300,10.0,368.645,291.279,0
301,10.0333,364.067,296.384,0
302,10.0667,357.411,297.728,0
303,10.1,352.002,300.301,0
304,10.1333,346.535,305.439,0
305,10.1667,343.067,308.306,0
306,10.2,335.268,310.562,0
307,10.2333,330.189,312.486,0
308,10.2667,324.562,315.244,0
309,10.3,321.479,314.599,0
310,10.3333,315.3,316.586,0
311,10.3667,308.701,315.653,0
312,10.4,304.1,317.39,0
313,10.4333,298.02,316.801,0
314,10.4667,295.263,317.584,0
315,10.5,287.423,314.023,0
316,10.5333,285.768,317.255,0
317,10.5667,281.372,314.726,0
318,10.6,275.167,314.924,0
319,10.6333,272.193,311.243,0
320,10.6667,269.051,309.293,0
321,10.7,263.894,308.418,0
322,10.7333,259.734,307.004,0
323,10.7667,255.794,306.52,0
324,10.8,255.278,304.398,0
325,10.8333,251.437,301.95,0
326,10.8667,245.264,297.858,0
327,10.9,245.679,296.057,0
328,10.9333,242.879,293.578,0
329,10.9667,242.23,291.856,0
330,11.0,236.847,290.894,0
331,11.0333,235.679,287.729,1
332,11.0667,237.354,285.717,1
333,11.1,233.626,283.395,1
334,11.1333,231.427,280.349,1
335,11.1667,230.905,280.417,1
336,11.2,230.333,278.192,1
337,11.2333,231.004,275.084,1
338,11.2667,230.948,275.276,1
339,11.3,231.399,273.407,1
340,11.3333,229.049,271.234,1
341,11.3667,230.739,271.266,1
342,11.4,229.113,267.699,1
343,11.4333,231.079,266.592,1
344,11.4667,230.461,265.504,1
345,11.5,232.937,265.67,1
346,11.5333,231.763,264.776,1
347,11.5667,235.206,263.859,1
348,11.6,233.485,262.706,1
349,11.6333,236.666,264.801,1
350,11.6667,234.607,263.46,1
351,11.7,234.701,262.928,1
352,11.7333,240.303,261.976,1
353,11.7667,238.304,265.053,1
354,11.8,241.175,264.762,1
355,11.8333,243.915,267.012,1
356,11.8667,243.652,265.858,1
357,11.9,248.928,265.677,1
358,11.9333,246.778,264.965,1
359,11.9667,250.1,266.642,1
360,12.0,251.155,269.237,1
361,12.0333,250.416,267.736,1
362,12.0667,253.355,268.007,1
363,12.1,253.348,265.934,1
364,12.1333,255.053,267.774,1
365,12.1667,255.884,267.215,1
366,12.2,255.581,269.105,1
367,12.2333,255.868,268.501,1
368,12.2667,257.745,266.991,1
369,12.3,257.947,266.007,1
370,12.3333,259.394,267.252,1
371,12.3667,262.368,265.476,1
372,12.4,263.983,265.542,1
373,12.4333,260.67,264.083,1
374,12.4667,262.017,261.999,1
375,12.5,263.149,258.596,1
376,12.5333,260.964,258.927,1
377,12.5667,261.517,254.494,1
378,12.6,260.363,253.987,1
379,12.6333,262.202,252.059,1
380,12.6667,262.155,248.246,1
381,12.7,261.814,242.735,1
382,12.7333,261.061,241.082,1
383,12.7667,259.18,240.613,1
384,12.8,258.867,236.977,1
385,12.8333,258.074,232.699,1
386,12.8667,256.821,228.654,1
387,12.9,260.338,224.654,1
388,12.9333,255.697,220.151,1
389,12.9667,257.069,217.185,1
390,13.0,255.98,212.024,1
391,13.0333,255.64,206.8,1
392,13.0667,254.624,203.982,1
393,13.1,253.991,198.433,1
394,13.1333,254.182,197.331,1
395,13.1667,251.918,192.493,1
396,13.2,251.623,189.439,1
397,13.2333,250.599,183.028,1
398,13.2667,249.492,177.331,1
399,13.3,252.866,175.455,1
400,13.3333,251.39,172.508,1
401,13.3667,248.816,169.115,1
402,13.4,250.752,164.322,1
403,13.4333,249.031,161.227,1
404,13.4667,249.949,158.187,1
405,13.5,251.097,156.572,1
406,13.5333,254.839,152.411,1
407,13.5667,255.039,151.295,1
408,13.6,253.496,150.13,1
409,13.6333,255.846,149.166,1
410,13.6667,255.504,148.139,1
411,13.7,256.601,146.295,1
412,13.7333,259.315,146.278,1
413,13.7667,261.385,144.996,1
414,13.8,266.745,145.369,1
415,13.8333,265.565,145.882,1
416,13.8667,268.997,146.323,1
417,13.9,272.941,147.215,1
418,13.9333,272.124,147.529,1
419,13.9667,277.284,151.057,1
420,14.0,278.822,152.187,1
421,14.0333,283.718,152.438,1
422,14.0667,287.629,156.082,1
423,14.1,289.845,158.209,1
424,14.1333,294.306,160.258,1
425,14.1667,298.575,165.391,1
426,14.2,301.393,168.959,1
427,14.2333,306.76,173.554,1
428,14.2667,314.297,174.996,1
429,14.3,318.462,178.045,1
430,14.3333,320.608,180.083,1
431,14.3667,324.687,188.754,1
432,14.4,330.201,193.296,1
433,14.4333,335.429,197.214,1
434,14.4667,341.203,200.039,1
435,14.5,346.426,205.492,1
436,14.5333,348.968,209.825,1
437,14.5667,354.827,215.62,1
438,14.6,359.217,218.505,1
439,14.6333,367.209,222.34,1
440,14.6667,372.524,226.102,1
441,14.7,375.48,230.714,1
442,14.7333,382.241,234.506,1
443,14.7667,387.485,237.375,1
444,14.8,392.496,242.707,1
445,14.8333,398.432,246.58,1
446,14.8667,400.295,249.184,1
447,14.9,407.214,252.539,1
448,14.9333,409.679,254.979,1
449,14.9667,414.344,258.854,1
