frame_idx,timestamp_s,ground_truth_u,ground_truth_v,in_fov
252,8.4,344.721,199.549,1
253,8.4333,346.705,198.548,1
254,8.4667,348.669,197.598,1
255,8.5,350.615,196.699,1
256,8.5333,352.539,195.853,1
257,8.5667,354.441,195.06,1
258,8.6,356.319,194.323,1
259,8.6333,358.173,193.641,1
260,8.6667,360.0,193.015,1
261,8.7,361.8,192.447,1
262,8.7333,363.571,191.937,1
263,8.7667,365.312,191.485,1
264,8.8,367.023,191.093,1
265,8.8333,368.701,190.76,1
266,8.8667,370.346,190.487,1
267,8.9,371.956,190.274,1
268,8.9333,373.53,190.122,1
269,8.9667,375.068,190.03,1
270,9.0,376.569,190.0,1
271,9.0333,378.03,190.03,1
272,9.0667,379.452,190.122,1
273,9.1,380.832,190.274,1
274,9.1333,382.172,190.487,1
275,9.1667,383.468,190.76,1
276,9.2,384.721,191.093,1
277,9.2333,385.93,191.485,1
278,9.2667,387.094,191.937,1
279,9.3,388.211,192.447,1
280,9.3333,389.282,193.015,1
281,9.3667,390.305,193.641,1
282,9.4,391.281,194.323,1
283,9.4333,392.207,195.06,1
284,9.4667,393.084,195.853,1
285,9.5,393.91,196.699,1
286,9.5333,394.686,197.598,1
287,9.5667,395.411,198.548,1
288,9.6,396.085,199.549,1
289,9.6333,396.706,200.599,1
290,9.6667,397.274,201.698,1
291,9.7,397.79,202.843,1
292,9.7333,398.252,204.033,1
293,9.7667,398.66,205.267,1
294,9.8,399.015,206.543,1
295,9.8333,399.316,207.861,1
296,9.8667,399.562,209.217,1
297,9.9,399.753,210.611,1
298,9.9333,399.89,212.04,1
299,9.9667,399.973,213.504,1
